name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
delhi india,2024-12-03T11:00:00,75.6,75.6,53.7,46.65,0,0,,0,0,10.5,5,311,1017,50,0.8,488.4,1.8,5,,Partially cloudy,fog,"42182099999,VIDP,42139099999,42181099999"
delhi india,2024-12-03T12:00:00,77,77,50,38.78,0,0,,0,0,12.3,5.8,300,1017,0,1.9,596.7,2.1,6,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-03T13:00:00,78.8,78.8,48.2,34.17,0,0,,0,0,12.8,6.9,290,1016,0,1.9,638.7,2.3,6,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-03T14:00:00,80.5,79.9,50.6,35.31,0,0,,0,0,13.9,2,291,1014.6,3,1.4,622,2.2,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
delhi india,2024-12-03T15:00:00,78.8,78.8,48.2,34.17,0,0,,0,0,14.8,9.2,290,1015,0,2.5,533.9,1.9,5,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-03T16:00:00,78.8,78.8,50,36.54,0,0,,0,0,15,5.8,280,1015,0,2.5,390.7,1.4,4,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-03T17:00:00,73.5,73.5,58.2,58.82,0,0,,0,0,14.5,1,265,1014,0.6,1.4,211.1,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi india,2024-12-03T18:00:00,71.6,71.6,51.8,49.67,0,0,,0,0,8.5,2.2,240,1015,0,2.5,42.3,0.2,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-03T19:00:00,68,68,53.6,60,0,0,,0,0,8.1,3.4,250,1016,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-03T20:00:00,63.1,63.1,56,77.54,0,0,,0,0,7.8,1,244,1015.9,0,1,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-03T21:00:00,64.3,64.3,51.7,63.61,0,0,,0,0,8.7,4.7,270,1016,0,1.9,0,0,0,,Clear,clear-night,VIDP
delhi india,2024-12-03T22:00:00,62.6,62.6,51.8,67.77,0,0,,0,0,9.8,3.4,250,1016,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-03T23:00:00,60.7,60.7,51.7,72.21,0,0,,0,0,11,4.7,250,1016,0,1.9,0,0,0,,Clear,clear-night,VIDP
delhi india,2024-12-04T00:00:00,60.7,60.7,51.7,72.21,0,0,,0,0,11.4,3.4,250,1016,0,1.9,0,0,0,,Clear,clear-night,VIDP
delhi india,2024-12-04T01:00:00,58.9,58.9,51.7,76.99,0,0,,0,0,11.4,4.7,250,1016,0,1.9,0,0,0,,Clear,clear-night,VIDP
delhi india,2024-12-04T02:00:00,57.3,57.3,53.2,86.3,0,0,,0,0,12.3,3.3,256,1015.2,0,0.9,0,0,0,,Clear,fog,"42182099999,VIDP,42181099999"
delhi india,2024-12-04T03:00:00,59,59,51.8,77,0,0,,0,0,13.2,4.7,240,1015,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-04T04:00:00,57.1,57.1,51.7,82.13,0,0,,0,0,14.1,4.7,250,1014,0,1.2,0,0,0,,Clear,clear-night,VIDP
delhi india,2024-12-04T05:00:00,57.6,57.6,52.4,82.83,0,0,,0,0,14.3,4.3,298,1014.3,0,0.7,0,0,0,,Clear,fog,"42182099999,VIDP,42181099999"
delhi india,2024-12-04T06:00:00,55.4,55.4,53.6,93.65,0,0,,0,0,14.1,4.7,230,1015,0,1.2,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-04T07:00:00,55.4,55.4,51.8,87.66,0,0,,0,0,13.2,3.4,240,1016,0,1.2,0,0,0,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-04T08:00:00,61.4,61.4,51.6,70.03,0,0,,0,0,12.5,6.3,296,1016.3,0,1.2,10.7,0,0,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi india,2024-12-04T09:00:00,62.6,62.6,51.8,67.77,0,0,,0,0,15,8.1,250,1017,0,1.2,141.2,0.5,1,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-04T10:00:00,68,68,50,52.54,0,0,,0,0,17.2,6.9,270,1017,0,1.9,325.5,1.2,3,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-04T11:00:00,73.6,73.6,51.5,45.92,0,0,,0,0,19,7.2,306,1016.2,0,1.3,485,1.7,5,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
delhi india,2024-12-04T12:00:00,77,77,46.4,33.88,0,0,,0,0,20.4,8.1,280,1016,0,2.5,594,2.1,6,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-04T13:00:00,78.8,78.8,44.6,29.82,0,0,,0,0,21.3,11.4,290,1015,0,2.5,643.2,2.3,6,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-04T14:00:00,78,78,42.7,28.47,0,0,,0,0,21.7,11.3,291,1013.9,0,2.8,622.7,2.2,6,,Clear,clear-day,"VIDP,42139099999,42181099999"
delhi india,2024-12-04T15:00:00,78.8,78.8,41,25.97,0,0,,0,0,21.7,9.2,290,1014,0,3.1,536.3,1.9,5,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-04T16:00:00,78.8,78.8,39.2,24.22,0,0,,0,0,21.5,10.3,280,1014,0,3.1,393,1.4,4,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-04T17:00:00,73.8,73.8,49.1,41.79,0,0,,0,0,19.7,4,311,1013.2,0,1.6,212.4,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi india,2024-12-04T18:00:00,68,68,42.8,40.03,0,0,,0,0,13.4,4.7,270,1014,0,2.5,42.9,0.2,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-04T19:00:00,66.2,66.2,42.8,42.6,0,0,,0,0,10.7,4.7,270,1015,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-04T20:00:00,60.9,60.9,50.7,69.22,0,0,,0,0,11,1.3,250,1015.2,0,1.4,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-04T21:00:00,64.4,64.4,44.6,48.58,0,0,,0,0,11,4.7,280,1016,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-04T22:00:00,64.4,64.4,44.6,48.58,0,0,,0,0,10.7,3.4,260,1015,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-04T23:00:00,57.6,57.6,48.8,72.4,0,0,,0,0,10.1,1.3,250,1015.2,0,1.4,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-05T00:00:00,60.8,60.8,42.8,51.48,0,0,,0,0,9.8,5.8,250,1015,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T01:00:00,57.2,57.2,42.8,58.55,0,0,,0,0,9.4,4.7,250,1015,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T02:00:00,52.8,52.8,47.1,81.02,0,0,,0,0,9.4,1,230,1015,0,1.4,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-05T03:00:00,55.4,55.4,42.8,62.48,0,0,,0,0,9.4,2.2,250,1014,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T04:00:00,51.8,51.8,41,66.5,0,0,,0,0,9.4,3.4,230,1014,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T05:00:00,49.6,49.6,45,84.05,0,0,,0,0,9.2,1,236,1014.5,0,1.3,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-05T06:00:00,51.8,51.8,41,66.5,0,0,,0,0,8.9,3.4,240,1015,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T07:00:00,51.8,51.8,41,66.5,0,0,,0,0,8.9,3.4,240,1015,0,1.9,0,0,0,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-05T08:00:00,56.5,56.5,44.1,63,0,0,,0,0,8.7,6.3,304,1016,0,1.3,10.4,0,0,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi india,2024-12-05T09:00:00,60.8,60.8,41,48.03,0,0,,0,0,12.1,6.9,260,1017,0,2.5,144.3,0.5,1,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-05T10:00:00,66.2,66.2,39.2,37.06,0,0,,0,0,13.4,6.9,270,1017,0,2.5,334.4,1.2,3,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-05T11:00:00,71,71,43.4,36.99,0,0,,0,0,15.2,10.1,306,1016.1,0,1.6,498.3,1.8,5,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
delhi india,2024-12-05T12:00:00,73.4,73.4,39.2,28.98,0,0,,0,0,17,9.2,270,1016,0,3.1,610.1,2.2,6,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-05T13:00:00,75.2,75.2,41.5,29.83,0,0,,0,0,19,13.4,319,1014,0,2.1,656.6,2.4,7,,Clear,clear-day,"42182099999,VIDP,42181099999,VIDD"
delhi india,2024-12-05T14:00:00,75.6,75.6,43.1,31.23,0,0,,0,0,19.2,8.2,286,1013.1,0,1.7,635.1,2.3,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
delhi india,2024-12-05T15:00:00,75.2,75.2,35.6,23.69,0,0,,0,0,19,10.3,280,1014,0,3.1,547,2,5,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-05T16:00:00,73.4,73.4,35.6,25.16,0,0,,0,0,18.1,8.1,280,1014,0,3.1,401.5,1.4,4,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-05T17:00:00,69.7,69.7,46.7,43.85,0,0,,0,0,16.3,1,250,1012.8,0,2.3,217.5,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi india,2024-12-05T18:00:00,62.6,62.6,39.2,42.03,0,0,,0,0,10.1,3.4,260,1014,0,2.5,44.1,0.2,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T19:00:00,62.6,62.6,41,45.07,0,0,,0,0,8.1,4.7,270,1014,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T20:00:00,58.3,58.3,48.3,69.32,0,0,,0,0,7.8,1,296,1014.7,0,1.6,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-05T21:00:00,60.8,60.8,41,48.03,0,0,,0,0,7.8,2.2,279.6,1015,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T22:00:00,60.8,60.8,41,48.03,0,0,,0,0,7.8,2.2,278,1015,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-05T23:00:00,54.1,54.1,46.8,76.24,0,0,,0,0,8.5,0.6,281.8,1015,0,1.4,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-06T00:00:00,55.4,55.4,42.8,62.48,0,0,,0,0,8.9,0,0,1014,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T01:00:00,53.6,53.6,42.8,66.72,0,0,,0,0,9.4,2.2,288.9,1014,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T02:00:00,51.4,51.4,46.4,83.02,0,0,,0,0,9.6,0,0,1014.2,0,1.3,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-06T03:00:00,53.6,53.6,42.8,66.72,0,0,,0,0,9.6,2.2,250,1014,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T04:00:00,53.6,53.6,42.8,66.72,0,0,,0,0,9.8,0,0,1013,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T05:00:00,51.1,51.1,46.3,83.63,0,0,,0,0,9.8,0,0,1013.6,0,1.3,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-06T06:00:00,51.8,51.8,42.8,71.28,0,0,,0,0,9.8,2.2,291.2,1014,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T07:00:00,53.6,53.6,41,62.25,0,0,,0,0,9.6,0,0,1015,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T08:00:00,56.6,56.6,45.4,66.05,0,0,,0,0,9.2,4.7,278,1015.4,0,1.3,9.8,0,0,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi india,2024-12-06T09:00:00,62.6,62.6,42.8,48.31,0,0,,0,0,12.5,4.7,260,1016,0,2.5,142.3,0.5,1,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-06T10:00:00,66.2,66.2,41,39.74,0,0,,0,0,13.9,5.8,270,1016,0,2.5,331.8,1.2,3,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-06T11:00:00,72,72,43.4,35.73,0,0,,0,0,16.1,3.7,274,1015,0,2.5,494.8,1.8,5,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
delhi india,2024-12-06T12:00:00,71.6,71.6,39.2,30.8,0,0,,0,0,19.5,5.8,280,1015,0,2.5,605.7,2.2,6,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-06T13:00:00,73.4,73.4,37.4,27.01,0,0,,0,0,19.5,6.9,300,1014,0,3.1,649.4,2.3,6,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-06T14:00:00,75,75,42.9,31.76,0,0,,0,0,19.9,9.5,310,1011.8,0,2.6,628.4,2.3,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
delhi india,2024-12-06T15:00:00,75.2,75.2,37.4,25.43,0,0,,0,0,19.9,9.2,280,1012,0,3.1,541.5,1.9,5,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-06T16:00:00,73.4,73.4,35.6,25.16,0,0,,0,0,19,9.2,290,1012,0,3.1,397.7,1.4,4,,Clear,clear-day,"VIDP,42181099999"
delhi india,2024-12-06T17:00:00,69,69,47.3,45.83,0,0,,0,0,17,3.2,290,1011.4,0,2.3,215.4,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
delhi india,2024-12-06T18:00:00,66.2,66.2,37.4,34.54,0,0,,0,0,9.6,4.7,280,1012,0,2.5,43.8,0.2,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T19:00:00,62.6,62.6,42.8,48.31,0,0,,0,0,8.1,2.2,297.1,1013,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T20:00:00,57,57,46.7,68.42,0,0,,0,0,8.1,0.6,298.4,1013.2,0,1.4,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-06T21:00:00,60.8,60.8,41,48.03,0,0,,0,0,8.1,0,0,1014,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T22:00:00,59,59,42.8,54.88,0,0,,0,0,8.1,3.4,290,1014,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-06T23:00:00,52.6,52.6,47.1,81.3,0,0,,0,0,8.1,0,0,1013.5,0,1.4,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-07T00:00:00,55.4,55.4,42.8,62.48,0,0,,0,0,7.8,0,0,1013,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-07T01:00:00,53.6,53.6,42.8,66.72,0,0,,0,0,7.8,0,0,1013,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-07T02:00:00,50.2,50.2,45.7,84.46,0,0,,0,0,7.4,0,0,1012.6,0,1.3,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
delhi india,2024-12-07T03:00:00,53.6,53.6,42.8,66.72,0,0,,0,0,6.5,4.7,270,1012,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-07T04:00:00,51.8,51.8,41,66.5,0,0,,0,0,5.6,0,0,1012,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
delhi india,2024-12-07T05:00:00,48.2,48.2,43.6,83.82,0,0,,0,0,4.9,0,0,1013,0,1.3,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
