name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"delhi, india",2024-06-01T19:00:00,93.2,92.6,59,32.03,0,0,,0,0,9.6,3.4,250,1003,88.9,1.9,118.5,0.4,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-01T20:00:00,93.3,95.9,65.3,39.77,0,0,,0,0,6.9,5.9,256,1001.1,88.4,2.2,14.4,0.1,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-01T21:00:00,91.4,90.1,57.2,31.76,0,0,,0,0,14.1,5.8,250,1004,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-01T22:00:00,91.4,90.7,59,33.87,0,0,,0,0,17,5.8,240,1004,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-01T23:00:00,89.1,91.5,65.8,46.23,0,0,,0,0,12.8,11.4,234,1002.1,88.4,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-02T00:00:00,91.4,89.5,55.4,29.75,0,0,,0,0,15.7,6.9,220,1003,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-02T01:00:00,91.4,89.5,55.4,29.75,0,0,,0,0,10.7,8.1,180,1003,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-02T02:00:00,88,91,66.9,49.82,0,0,,0,0,9.6,6.3,221,1000.4,88.4,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-02T03:00:00,89.6,88.3,57.2,33.6,0,0,,0,0,10.3,3.4,320,1003,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-02T04:00:00,89.6,88.9,59,35.84,0,0,,0,0,10.1,3.4,200,1003,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-02T05:00:00,87.4,90.8,67.6,51.98,0,0,,0,0,8.1,0,0,1001.3,89.7,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-02T06:00:00,89.6,89.5,60.8,38.21,0,0,,0,0,7.6,0,0,1003,88.9,1.9,0.1,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-02T07:00:00,91.4,91.4,60.8,36.12,0,0,,0,0,6.7,6.9,60,1005,88.9,2.5,48.9,0.2,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-02T08:00:00,94.8,98.4,66.5,39.73,0,0,,0,0,7.8,1.4,56,1003.2,48.8,2.6,208.3,0.7,2,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-02T09:00:00,98.6,97.1,55.4,23.84,0,0,,0,0,10.3,3.4,360,1006,50,3.1,423.7,1.5,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-02T10:00:00,102.2,101,55.4,21.39,0,0,,0,0,10.5,2.2,339,1006,50,3.1,584.9,2.1,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-02T11:00:00,104.3,107.6,63.3,26.58,0,0,,0,0,11.9,5.3,275,1002.9,29.2,2.7,789.3,2.8,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-02T12:00:00,105.8,104.2,53.6,18,0,0,,0,0,15,9.2,300,1005,0,3.7,895,3.2,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-02T13:00:00,107.6,105.4,51.8,15.98,0,0,,0,0,13.4,8.1,290,1004,0,4.3,944.4,3.4,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-02T14:00:00,107.7,109.5,60,21.42,0,0,,0,0,13.6,5.6,299,1000.7,4.4,2.8,937.8,3.4,9,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-02T15:00:00,107.6,106.1,53.6,17.07,0,0,,0,0,14.3,8.1,350,1002,27.2,3.7,853.6,3.1,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-02T16:00:00,105.8,104.2,53.6,18,0,0,,0,0,14.5,5.8,320,1002,27.2,3.1,662.8,2.4,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-02T17:00:00,106.8,112.2,65.4,26.66,0,0,,0,0,14.3,5.3,311,999,40,2.6,462.4,1.7,5,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-02T18:00:00,105.8,104.2,53.6,18,0,0,,0,0,13.4,6.9,280,1002,50,3.1,325.5,1.2,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-02T19:00:00,102.2,100.4,53.6,20.03,0,0,,0,0,10.5,6.9,260,1002,50,3.1,134.5,0.5,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-02T20:00:00,99,101.7,64.1,32.08,0,0,,0,0,6.5,9.8,209,1000.1,50,2.5,19.1,0.1,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-02T21:00:00,96.8,95.8,57.2,26.88,0,0,,0,0,8.1,10.3,250,1003,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-02T22:00:00,95,94.5,59,30.3,0,0,,0,0,8.5,9.2,250,1003,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-02T23:00:00,95.1,98,65.4,37.87,0,0,,0,0,9.6,8.9,236,1001.2,42.9,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-03T00:00:00,93.2,92.6,59,32.03,0,0,,0,0,10.3,5.8,240,1003,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-03T01:00:00,91.4,91.4,60.8,36.12,0,0,,0,0,18.8,5.8,230,1003,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-03T02:00:00,91.5,94.4,66.2,43.54,0,0,,0,0,17.4,9.5,232,1000.1,45.6,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-03T03:00:00,89.6,89.5,60.8,38.21,0,0,,0,0,16.8,4.7,230,1002,27.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-03T04:00:00,87.8,88.5,62.6,43.1,0,0,,0,0,16.3,0,0,1003,27.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-03T05:00:00,87.4,91.1,68.2,53.05,0,0,,0,0,14.3,2.9,270,1001.3,0,1.3,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-03T06:00:00,87.8,88.5,62.6,43.1,0,0,,0,0,11.9,3.4,250,1004,0,1.9,0.1,0,0,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-03T07:00:00,91.4,92.2,62.6,38.49,0,0,,0,0,10.7,4.7,260,1004,0,1.9,58.4,0.2,1,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-03T08:00:00,93.9,96.3,65,38.74,0,0,,0,0,13.6,8.8,256,1002.5,0,2.2,229.6,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-03T09:00:00,96.8,97.3,60.8,30.57,0,0,,0,0,18.3,9.2,290,1005,0,3.1,436.1,1.6,4,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-03T10:00:00,100.4,101.5,60.8,27.4,0,0,,0,0,21.3,6.9,300,1005,0,3.1,633.5,2.3,6,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-03T11:00:00,104.2,110.8,67.5,30.92,0,0,,0,0,22.4,5.6,248,1002,0,2.6,798.1,2.9,8,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-03T12:00:00,105.8,105.8,57.2,20.51,0,0,,0,0,22.8,6.9,300,1004,0,3.1,896.1,3.2,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-03T13:00:00,107.6,106.1,53.6,17.07,0,0,,0,0,18.8,9.2,300,1003,50,3.1,946,3.4,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-03T14:00:00,110.9,110.9,56.4,17.18,0,0,,0,0,18.3,9.1,235,999.3,34.5,2.6,916.4,3.3,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-03T15:00:00,111.2,111.2,46.4,11.76,0,0,,0,0,18.3,6.9,280,1001,50,3.1,820,3,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-03T16:00:00,111.2,111.2,44.6,10.99,0,0,,0,0,18.3,6.9,250,1000,50,3.1,600.4,2.2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-03T17:00:00,109.6,109.3,55.7,17.39,0,0,,0,0,17.2,9.4,240,996.6,29.4,2.6,542.3,2,5,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-03T18:00:00,107.6,104.2,48.2,13.98,0,0,,0,0,15.2,8.1,260,999,27.2,3.1,359.2,1.3,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-03T19:00:00,104,101.1,50,16.62,0,0,,0,0,9.2,5.8,260,1000,0,3.1,154.3,0.6,2,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-03T20:00:00,98.4,101.2,64.3,32.98,0,0,,0,0,5.1,1,250,998,3,2.6,21.2,0.1,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-03T21:00:00,100.4,97.9,51.8,19.79,0,0,,0,0,3.4,3.4,260,1001,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-03T22:00:00,98.6,96.5,53.6,22.32,0,0,,0,0,4.3,4.7,250,1001,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-03T23:00:00,93.3,96.5,66.3,41.39,0,0,,0,0,5.6,1.3,244,999.2,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-04T00:00:00,96.8,95.8,57.2,26.88,0,0,,0,0,6.5,11.4,50,1002,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-04T01:00:00,93.2,94.2,62.6,36.39,0,0,,0,0,12.3,8.1,80,1002,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-04T02:00:00,91.3,94.1,66.1,43.63,0,0,,0,0,11,9.2,170,1002,88,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,VIDP
"delhi, india",2024-06-04T03:00:00,89.6,90.3,62.6,40.72,0,0,,0,0,7.8,5.8,20,1003,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-04T04:00:00,89.6,90.3,62.6,40.72,0,0,,0,0,7.4,9.2,60,1002,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-04T05:00:00,87.8,91.4,68,51.97,0,0,,0,0,7.6,3.3,97,1000.2,50,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-04T06:00:00,89.6,91.2,64.4,43.37,0,0,,0,0,9.6,2.2,150,1002,27.2,1.9,0.1,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T07:00:00,91.4,94.3,66.2,43.64,0,0,,0,0,11,4.7,200,1003,27.2,1.9,58.5,0.2,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T08:00:00,94.6,99.6,68.3,42.43,0,0,,0,0,12.5,6.6,203,1001.9,15.2,2.2,229.1,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-04T09:00:00,96.8,100.6,66.2,36.94,0,0,,0,0,13.6,8.1,220,1004,27.2,2.5,434,1.6,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T10:00:00,100.4,101.5,60.8,27.4,0,0,,0,0,16.8,4.7,270,1004,50,2.5,629.5,2.3,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T11:00:00,101.5,110.4,70.5,37.11,0,0,,0,0,21.3,3.1,51,1002.1,66.7,2.5,791.7,2.9,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-04T12:00:00,105.8,107.8,60.8,23.33,0,0,,0,0,25.1,4.7,340,1003,50,2.5,904.5,3.3,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T13:00:00,107.6,107.8,57.2,19.45,0,0,,0,0,15.2,5.8,320,1003,27.2,3.1,952.7,3.4,10,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T14:00:00,109.4,115.3,65.3,24.53,0,0,,0,0,17,7.2,249,999.5,35.7,2.6,930.8,3.4,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-04T15:00:00,109.4,107.3,51.8,15.16,0,0,,0,0,18.3,11.4,290,1001,50,2.5,840.6,3,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T16:00:00,111.2,111.2,50,13.46,0,0,,0,0,20.8,9.2,260,1001,50,2.5,557.9,2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T17:00:00,104.9,109.4,64.8,27.57,0,0,,0,0,21.5,3.9,66,998,53.8,2.5,505.4,1.8,5,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-04T18:00:00,104,103.8,57.2,21.63,0,0,,0,0,23,4.7,90,1000,50,2.5,289.5,1,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T19:00:00,102.2,102.6,59,24.35,0,0,,0,0,20.4,3.4,100,1000,27.2,2.5,125.6,0.5,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-04T20:00:00,98.2,107.3,71.7,42.81,0,0,,0,0,12.3,2,134,998.6,29.2,2.5,19.7,0.1,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-04T21:00:00,98.6,97.8,57.2,25.44,0,0,,0,0,8.1,8.1,140,1001,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-04T22:00:00,98.6,97.8,57.2,25.44,0,0,,0,0,7.6,2.2,180,1002,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-04T23:00:00,94.3,99.2,68.2,42.75,0,0,,0,0,9.6,0.6,230,1000,29.2,1.6,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-05T00:00:00,96.8,95.1,55.4,25.18,0,0,,0,0,9.4,0,0,1002,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-05T01:00:00,96.8,95.1,55.4,25.18,0,0,,0,0,3.4,2.2,256.6,1002,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-05T02:00:00,91.6,95.3,67.2,44.95,0,0,,0,0,4.3,1.3,186,999.4,29.2,1.4,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-05T03:00:00,95,93.2,55.4,26.61,0,0,,0,0,6,4.7,230,1001,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-05T04:00:00,93.2,91.3,55.4,28.13,0,0,,0,0,8.5,4.7,250,1002,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-05T05:00:00,90.4,91.9,64,41.74,0,0,,0,0,9.4,6.5,240,1001.3,30,1.4,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-05T06:00:00,95,93.2,55.4,26.61,0,0,,0,0,10.7,5.8,250,1003,0,2.5,0.1,0,0,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-05T07:00:00,95,93.8,57.2,28.4,0,0,,0,0,12.8,9.2,240,1004,0,2.5,58.9,0.2,1,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-05T08:00:00,96.5,97.4,61.6,31.77,0,0,,0,0,20.8,12.2,235,1002.1,0.6,2.3,230.1,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-05T09:00:00,100.4,99.8,57.2,24.09,0,0,,0,0,20.8,9.2,270,1004,0,1.9,436.1,1.6,4,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-05T10:00:00,102.2,101.8,57.2,22.83,0,0,,0,0,19.7,8.1,270,1005,0,1.9,632.5,2.3,6,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-05T11:00:00,105.3,108.5,62.9,25.53,0,0,,0,0,20.8,11.6,261,1002.3,0,2.3,794.4,2.9,8,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-05T12:00:00,105.8,105,55.4,19.22,0,0,,0,0,18.3,6.9,290,1004,0,3.1,905.8,3.3,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-05T13:00:00,107.6,106.9,55.4,18.23,0,0,,0,0,21.3,9.2,280,1003,0,3.1,944.4,3.4,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-05T14:00:00,110.2,110.2,61.4,20.91,0,0,,0,0,18.3,9.4,257,999.5,54.4,2.6,938,3.4,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-05T15:00:00,109.4,108,53.6,16.2,0,0,,0,0,20.8,9.2,250,1001,50,3.1,867.3,3.1,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-05T16:00:00,111.2,111.2,53.6,15.37,0,0,,0,0,23,9.2,260,1000,50,3.1,647.5,2.3,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-05T17:00:00,109.2,112.6,62.2,22.21,0,0,,0,0,18.3,9,241,997.3,37.1,2.6,421.4,1.5,4,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-05T18:00:00,107.6,107.8,57.2,19.45,0,0,,0,0,31.5,8.1,290,1000,50,3.1,222.3,0.8,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-05T19:00:00,105.8,105.8,57.2,20.51,0,0,,0,0,23.9,6.9,280,1001,50,3.1,137.4,0.5,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-05T20:00:00,101,111.2,71.9,39.43,0,0,,0,0,16.3,1.3,320,999.5,75.2,2.5,17.7,0.1,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-05T21:00:00,98.6,100.4,62.6,30.84,0,0,,0,0,28.9,17.2,30,1003,50,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-05T22:00:00,91.4,93.2,64.4,40.99,0,0,,0,0,26.4,15,30,1004,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-05T23:00:00,85.7,91.7,71.8,63.36,0,0,,0,0,3.8,9.8,56,1002.9,67,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-06T00:00:00,80.6,82.3,64.4,57.87,0,0,,0,0,23,11.4,30,1006,50,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-06T01:00:00,80.6,81.8,62.6,54.33,0,0,,0,0,6.5,10.3,60,1006,50,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-06T02:00:00,82.1,86.5,71,69.13,0.033,100,rain,0,0,5.8,6.6,54,1001.3,50,2.2,0,0,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-06T03:00:00,80.6,82.3,64.4,57.87,0,0,,0,0,4.7,5.8,80,1006,50,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-06T04:00:00,82.4,83.4,62.6,51.24,0,0,,0,0,4.5,3.4,140,1006,27.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-06T05:00:00,80.1,82.6,67.7,66.14,0,0,,0,0,3.6,5.8,180,1004.4,29.2,2.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-06T06:00:00,84.2,85,62.6,48.35,0,0,,0,0,3.8,4.7,150,1007,27.2,2.5,0.1,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-06T07:00:00,86,86,60.8,42.83,0,0,,0,0,5.6,5.8,220,1008,50,2.5,54.8,0.2,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-06T08:00:00,86.2,89.7,68,54.62,0,0,,0,0,23,10,243,1008.6,51.6,2.2,217.2,0.8,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-06T09:00:00,91.4,91.4,60.8,36.12,0,0,,0,0,10.7,5.8,270,1009,50,2.5,422.5,1.5,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-06T10:00:00,93.2,93.3,60.8,34.15,0,0,,0,0,12.5,3.4,210,1008,27.2,3.1,619.6,2.2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
