name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"delhi, india",2024-03-01T18:00:00,78.8,78.8,50,36.54,0,0,,0,0,18.3,8.1,90,1011,50,1.9,204.6,0.7,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-01T19:00:00,77,77,51.8,41.45,0,0,,0,0,17,8.1,110,1012,50,1.9,34.1,0.1,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-01T20:00:00,73.6,73.6,57.3,56.64,0,0,,0,0,17.4,5.3,170,1010.9,51.3,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-01T21:00:00,73.4,73.4,51.8,46.74,0,0,,0,0,20.4,6.9,130,1013,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-01T22:00:00,71.6,71.6,53.6,53.06,0,0,,0,0,14.5,6.9,100,1012,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-01T23:00:00,70.4,70.4,58.8,66.7,0,0,,0,0,14.1,5,173,1011.4,67,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-02T00:00:00,69.8,69.8,55.4,60.23,0,0,,0,0,15,4.7,120,1012,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-02T01:00:00,68,68,55.4,64.07,0,0,,0,0,19,5.8,120,1011,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-02T02:00:00,67.9,67.9,55.3,64.06,0,0,,0,0,18.8,8.1,120,1011,88,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,VIDP
"delhi, india",2024-03-02T03:00:00,68,68,55.4,64.07,0,0,,0,0,17.9,5.8,150,1012,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-02T04:00:00,68,68,55.4,64.07,0,0,,0,0,13.2,8.1,160,1012,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-02T05:00:00,68.5,68.5,58.9,71.37,0,0,,0,0,11.9,5.3,189,1012.1,82.5,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-02T06:00:00,68,68,55.4,64.07,0,0,,0,0,10.5,10.3,160,1011,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-02T07:00:00,68,68,57.2,68.38,0,0,,0,0,13.2,6.9,130,1013,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-02T08:00:00,67.9,67.9,60.4,77.08,0.013,100,rain,0,0,16.1,5.4,179,1014.3,98,1.2,12.2,0,0,,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-02T09:00:00,68,68,62.6,82.87,0,0,,0,0,20.8,9.2,110,1014,88.9,1.9,94.6,0.3,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-02T10:00:00,71.6,71.6,62.6,73.29,0,0,,0,0,27.7,16.1,110,1013,88.9,1.9,189.9,0.7,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-02T11:00:00,75.9,75.9,61.7,61.5,0.033,100,rain,0,0,28.9,17.5,147,1013,44.2,1.4,364.1,1.3,4,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-02T12:00:00,75.2,75.2,60.8,60.93,0,0,,0,0,28.9,16.1,120,1012,50,2.5,613.3,2.2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-02T13:00:00,75.2,75.2,60.8,60.93,0,0,,0,0,23,11.4,110,1011,88.9,2.5,798.7,2.9,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-02T14:00:00,73.9,73.9,62.5,67.57,0,0,,0,0,25.3,14.6,146,1009.9,88.4,1.6,766,2.8,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-02T15:00:00,75.2,75.2,60.8,60.93,0,0,,0,0,27.7,16.1,100,1009,88.9,2.5,673.7,2.4,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-02T16:00:00,73.4,73.4,62.6,68.97,0,0,,0,0,28.9,17.2,120,1008,88.9,2.5,376.8,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-02T17:00:00,72.6,72.6,62.4,70.35,0,0,,0,0,28.9,11.4,147,1007.4,60.2,1.4,220.5,0.8,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-02T18:00:00,69.8,69.8,60.8,73.11,0,0,,0,0,28.9,17.2,120,1008,88.9,2.5,164.1,0.6,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-02T19:00:00,68,68,62.6,82.87,0,0,,0,0,28.9,17.2,120,1008,88.9,2.5,25.2,0.1,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-02T20:00:00,67,67,62.1,84.23,0,0,,0,0,25.3,12.7,147,1009.7,81.3,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-02T21:00:00,66.2,66.2,62.6,88.19,0,0,,0,0,23,11.4,120,1010,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-02T22:00:00,64.4,64.4,62.6,93.88,0,0,,0,0,24.2,12.8,110,1010,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-02T23:00:00,73.7,73.7,61.6,65.92,0.241,100,rain,0,0,20.8,6.8,153,1010.5,50.6,1.3,0,0,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-03T00:00:00,64.4,64.4,62.6,93.88,0,0,,0,0,20.8,10.3,130,1011,27.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-03T01:00:00,64.4,64.4,62.6,93.88,0,0,,0,0,20.8,9.2,140,1011,88.9,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-03T02:00:00,63.3,63.3,62.1,95.8,0,0,,0,0,17.7,5.7,158,1010.8,71.4,1.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-03T03:00:00,64.4,64.4,64.4,100,0,0,,0,0,15.2,3.4,230,1011,100,1.2,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
"delhi, india",2024-03-03T04:00:00,64.4,64.4,64.4,100,0,0,,0,0,12.8,0,0,1011,100,0.6,0,0,0,,Overcast,fog,"VIDP,42181099999"
"delhi, india",2024-03-03T05:00:00,62.8,62.8,62.5,98.75,0.018,100,rain,0,0,11.4,1.7,270,1011.6,54,1.2,0,0,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-03T06:00:00,60.8,60.8,55.4,82.39,0,0,,0,0,7.2,4.7,300,1012,88.9,1.2,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-03T07:00:00,60.8,60.8,50,67.56,0,0,,0,0,6.9,6.9,310,1013,50,1.9,0,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-03T08:00:00,60.3,60.3,48.3,64.4,0,0,,0,0,5.8,1.7,318,1013.5,44.4,1.3,5,0,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-03T09:00:00,62.6,62.6,33.8,33.96,0,0,,0,0,10.7,6.9,320,1014,88.9,1.9,103.5,0.4,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-03T10:00:00,64.4,64.4,33.8,31.88,0,0,,0,0,14.8,5.8,330,1014,88.9,1.9,337.7,1.2,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-03T11:00:00,69.6,69.6,46.7,43.87,0,0,,0,0,15.7,3.7,206,1013.6,58.6,1.4,580.1,2.1,6,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-03T12:00:00,69.8,69.8,42.8,37.64,0,0,,0,0,15.4,2.2,125.3,1013,50,2.5,757.2,2.7,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-03T13:00:00,73.4,73.4,46.4,38.21,0,0,,0,0,18.8,3.4,40,1012,50,2.5,401.9,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-03T14:00:00,76.7,76.7,58.6,53.66,0,0,,0,0,19.2,3.8,180,1010.1,69.3,1.9,529.7,1.9,5,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"delhi, india",2024-03-03T15:00:00,75.2,75.2,46.4,35.97,0,0,,0,0,16.6,6.9,300,1011,50,2.5,658.6,2.4,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-03T16:00:00,73.4,73.4,44.6,35.69,0,0,,0,0,14.5,9.2,270,1011,50,2.5,515,1.9,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-03T17:00:00,74.3,74.3,61.8,65.09,0,0,,0,0,13.6,5.3,291,1010,78.3,2.5,405.4,1.5,4,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"delhi, india",2024-03-03T18:00:00,68,68,46.4,45.91,0,0,,0,0,13.9,9.2,330,1011,50,2.5,220.5,0.8,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-03T19:00:00,68,68,44.6,42.88,0,0,,0,0,10.7,6.9,320,1012,50,2.5,42.6,0.2,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-03T20:00:00,72.4,72.4,65.3,78.35,0,0,,0,0,10.5,5.3,306,1010.5,81.3,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-03T21:00:00,66.2,66.2,42.8,42.6,0,0,,0,0,11,4.7,340,1013,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-03T22:00:00,64.4,64.4,42.8,45.35,0,0,,0,0,12.1,5.8,340,1013,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-03T23:00:00,61.7,61.7,50.5,66.78,0,0,,0,0,12.5,1.7,346,1013.4,50,1.4,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-04T00:00:00,62.6,62.6,42.8,48.31,0,0,,0,0,12.3,5.8,360,1014,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-04T01:00:00,60.8,60.8,42.8,51.48,0,0,,0,0,7.2,5.8,30,1014,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-04T02:00:00,58.4,58.4,52.1,79.54,0,0,,0,0,6.5,0,335.4,1012.4,50,1.2,0,0,0,,Partially cloudy,partly-cloudy-night,42182099999
"delhi, india",2024-03-04T03:00:00,59,59,46.4,62.94,0,0,,0,0,6.5,3.4,30,1014,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-04T04:00:00,59,59,48.2,67.35,0,0,,0,0,6.5,3.4,20,1014,27.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-04T05:00:00,53.3,53.3,50.3,89.48,0,0,,0,0,6.7,1,44,1014.2,26.7,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-04T06:00:00,57.2,57.2,50,76.84,0,0,,0,0,7.2,2.2,23.3,1015,27.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-04T07:00:00,55.4,55.4,50,82.01,0,0,,0,0,7.6,3.4,230,1016,27.2,0.6,0,0,0,,Partially cloudy,fog,"VIDP,42181099999"
"delhi, india",2024-03-04T08:00:00,54.6,54.6,49.8,83.75,0,0,,0,0,8.5,1.3,232,1016.5,30.4,1.1,30.2,0.1,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-04T09:00:00,60.8,60.8,46.4,59.04,0,0,,0,0,10.1,3.4,260,1017,27.2,1.2,187.5,0.7,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-04T10:00:00,69.2,69.2,43.5,39.46,0,0,,0,0,10.3,3.4,166,1018,27.7,2.3,360.2,1.3,4,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"delhi, india",2024-03-04T11:00:00,71.7,71.7,32.8,23.88,0,0,,0,0,10.5,3.7,297,1018.1,18.8,2.2,599,2.2,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-04T12:00:00,73.4,73.4,24.8,16.22,0,0,,0,0,12.8,5.8,300,1018,0,2.5,794.4,2.9,8,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-03-04T13:00:00,73.4,73.4,24.8,16.22,0,0,,0,0,14.8,5.8,330,1018,0,3.1,873.9,3.1,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-03-04T14:00:00,74.7,74.7,35,23.51,0,0,,0,0,15.2,5.6,206,1016.3,30,2.6,873.4,3.1,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-04T15:00:00,73.4,73.4,24.8,16.22,0,0,,0,0,15.4,6.9,320,1016,0,3.1,800.9,2.9,8,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-03-04T16:00:00,71.6,71.6,24.8,17.24,0,0,,0,0,15.2,5.8,340,1016,0,3.1,649.1,2.3,6,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-03-04T17:00:00,70.9,70.9,35.7,27.49,0,0,,0,0,15,4.4,276,1015.7,50,2.6,467.2,1.7,5,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-04T18:00:00,68,68,30.2,24.34,0,0,,0,0,14.3,6.9,300,1017,0,2.5,242.7,0.9,2,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-03-04T19:00:00,66.2,66.2,35.6,32.17,0,0,,0,0,10.1,5.8,310,1017,0,2.5,47.8,0.2,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-03-04T20:00:00,62.3,62.3,44.5,52.08,0,0,,0,0,8.9,1.3,331,1017.4,0,1.6,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-04T21:00:00,62.6,62.6,37.4,39.17,0,0,,0,0,9.2,6.9,350,1018,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-03-04T22:00:00,62.6,62.6,37.4,39.17,0,0,,0,0,9.8,4.7,340,1018,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-03-04T23:00:00,59,59,43.4,56.32,0,0,,0,0,9.8,1.5,331,1018.4,0,1.4,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-05T00:00:00,59,59,41,51.21,0,0,,0,0,9.8,6.9,340,1018,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-03-05T01:00:00,57.2,57.2,41,54.62,0,0,,0,0,12.5,5.8,340,1018,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-03-05T02:00:00,56.1,56.1,44.2,64.09,0,0,,0,0,13,1.3,340,1017.5,87.6,1.4,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-05T03:00:00,55.4,55.4,41,58.3,0,0,,0,0,12.8,5.8,300,1017,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-03-05T04:00:00,55.4,55.4,41,58.3,0,0,,0,0,12.8,4.7,290,1017,0,1.9,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-03-05T05:00:00,52.5,52.5,42.9,69.61,0,0,,0,0,12.5,1.3,264,1017.3,0,1.3,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-05T06:00:00,51.8,51.8,44.6,76.36,0,0,,0,0,11.9,4.7,240,1018,27.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-05T07:00:00,51.8,51.8,44.6,76.36,0,0,,0,0,11,4.7,250,1018,0,0.6,0,0,0,,Clear,fog,"VIDP,42181099999"
"delhi, india",2024-03-05T08:00:00,55.5,55.5,44.3,66.03,0,0,,0,0,11,5,178,1019.5,30,1.1,38.4,0.1,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-05T09:00:00,60.8,60.8,42.8,51.48,0,0,,0,0,13.6,8.1,280,1020,0,1.2,233.2,0.8,2,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-03-05T10:00:00,64.4,64.4,41,42.31,0,0,,0,0,16.1,11.4,280,1020,0,1.9,462.3,1.7,5,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-03-05T11:00:00,67.7,67.7,40.1,36.42,0,0,,0,0,18.3,11.4,275,1019.9,26.9,2.3,661,2.4,7,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-05T12:00:00,68,68,37.4,32.46,0,0,,0,0,19.5,8.1,270,1019,27.2,2.5,804.7,2.9,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-05T13:00:00,69.8,69.8,33.8,26.46,0,0,,0,0,19,8.1,280,1018,27.2,2.5,877.6,3.2,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-05T14:00:00,72.6,72.6,38.4,28.88,0,0,,0,0,19.2,7.1,309,1016.2,20.2,2.6,878.2,3.2,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-05T15:00:00,71.6,71.6,33.8,24.89,0,0,,0,0,19.2,10.3,270,1016,88.9,3.1,802.6,2.9,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-05T16:00:00,71.6,71.6,35.6,26.73,0,0,,0,0,18.8,10.3,280,1016,50,3.1,663.3,2.4,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-05T17:00:00,68.4,68.4,43.4,40.36,0,0,,0,0,17.9,7.1,275,1015.4,60.1,2.6,418.1,1.5,4,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-05T18:00:00,66.2,66.2,41,39.74,0,0,,0,0,15.7,11.4,310,1016,88.9,2.5,215.6,0.8,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-05T19:00:00,64.4,64.4,42.8,45.35,0,0,,0,0,10.3,8.1,320,1016,88.9,2.5,40.6,0.1,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-05T20:00:00,63.5,63.5,48,57.15,0,0,,0,0,8.1,6.8,270,1015.6,81.3,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-05T21:00:00,62.6,62.6,42.8,48.31,0,0,,0,0,7.8,6.9,330,1016,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-05T22:00:00,60.8,60.8,42.8,51.48,0,0,,0,0,8.9,9.2,320,1017,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-05T23:00:00,60.6,60.6,48.8,65.22,0,0,,0,0,9.2,5,290,1016.9,81.3,1.4,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-06T00:00:00,59,59,39.2,47.75,0,0,,0,0,8.9,6.9,300,1017,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-06T01:00:00,57.2,57.2,41,54.62,0,0,,0,0,9.4,4.7,300,1016,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-06T02:00:00,58.3,58.3,46.4,64.65,0,0,,0,0,10.5,4.4,246,1016.5,64.5,1.4,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-06T03:00:00,53.6,53.6,39.2,58.05,0,0,,0,0,11,3.4,290,1015,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-06T04:00:00,53.6,53.6,39.2,58.05,0,0,,0,0,11,4.7,270,1015,88.9,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-06T05:00:00,52,52,44.2,74.49,0,0,,0,0,11.4,4.7,252,1015.6,34.5,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-03-06T06:00:00,51.8,51.8,44.6,76.36,0,0,,0,0,11.4,4.7,260,1016,50,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-03-06T07:00:00,50,47.2,44.6,81.62,0,0,,0,0,11.4,6.9,270,1016,50,1.2,0,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-06T08:00:00,53.8,53.8,44.8,71.67,0,0,,0,0,10.5,7.2,278,1017.1,81,1.2,35.2,0.1,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-03-06T09:00:00,57.2,57.2,42.8,58.55,0,0,,0,0,13,6.9,280,1018,88.9,1.2,221.2,0.8,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-03-06T10:00:00,60.8,60.8,41,48.03,0,0,,0,0,14.5,6.9,270,1018,88.9,1.9,430.1,1.5,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
